sample_id,source_sample_id,target_uid,target_class_id,target_class_name,target_instance_id,target_color,height,width,bbox,dice,iou,infer_ms
patient0240_4CH_ED_f000__la,patient0240_4CH_ED_f000,patient0240_4CH_ED_f000__la,3,LA,0,#2ca02c,787,649,"[395, 357, 541, 488]",0.8208621763176864,0.6961545629622314,294.0373749588616
patient0240_4CH_ES_f000__lv,patient0240_4CH_ES_f000,patient0240_4CH_ES_f000__lv,1,LV,0,#1f77b4,787,649,"[154, 339, 375, 478]",0.7757541699660846,0.6336588215658348,293.2914579869248
patient0240_4CH_ES_f000__la,patient0240_4CH_ES_f000,patient0240_4CH_ES_f000__la,3,LA,0,#2ca02c,787,649,"[361, 350, 543, 507]",0.8498126261170726,0.7388471177945953,298.71579201426357
patient0241_2CH_ED_f000__lv,patient0241_2CH_ED_f000,patient0241_2CH_ED_f000__lv,1,LV,0,#1f77b4,551,454,"[81, 229, 339, 381]",0.8395214309010351,0.7234269147709602,301.0190000059083
patient0241_2CH_ED_f000__la,patient0241_2CH_ED_f000,patient0241_2CH_ED_f000__la,3,LA,0,#2ca02c,551,454,"[318, 270, 446, 387]",0.9156637129127912,0.8444462514231221,298.7849580240436
patient0241_2CH_ES_f000__lv,patient0241_2CH_ES_f000,patient0241_2CH_ES_f000__lv,1,LV,0,#1f77b4,551,454,"[80, 240, 307, 365]",0.848221944464905,0.7364456549494696,298.03762497613207
patient0241_2CH_ES_f000__la,patient0241_2CH_ES_f000,patient0241_2CH_ES_f000__la,3,LA,0,#2ca02c,551,454,"[296, 262, 435, 393]",0.8875230922268411,0.797790125822445,299.88387500634417
patient0241_4CH_ED_f000__lv,patient0241_4CH_ED_f000,patient0241_4CH_ED_f000__lv,1,LV,0,#1f77b4,551,454,"[88, 235, 330, 389]",0.8576118612655798,0.7507184574025059,301.0047919815406
patient0241_4CH_ED_f000__la,patient0241_4CH_ED_f000,patient0241_4CH_ED_f000__la,3,LA,0,#2ca02c,551,454,"[325, 273, 453, 371]",0.8519649976700399,0.7421071621867742,297.7956659742631
patient0241_4CH_ES_f000__lv,patient0241_4CH_ES_f000,patient0241_4CH_ES_f000__lv,1,LV,0,#1f77b4,551,454,"[89, 250, 305, 363]",0.8417364553068304,0.7267227386750643,291.9840000104159
patient0241_4CH_ES_f000__la,patient0241_4CH_ES_f000,patient0241_4CH_ES_f000__la,3,LA,0,#2ca02c,551,454,"[292, 261, 443, 379]",0.8989128086975668,0.816386582096504,298.0992090306245
patient0242_2CH_ED_f000__lv,patient0242_2CH_ED_f000,patient0242_2CH_ED_f000__lv,1,LV,0,#1f77b4,669,552,"[89, 188, 349, 324]",0.8372042449548023,0.7199925191697326,296.44074995303527
patient0242_2CH_ED_f000__la,patient0242_2CH_ED_f000,patient0242_2CH_ED_f000__la,3,LA,0,#2ca02c,669,552,"[323, 215, 449, 317]",0.8489544895449883,0.7375507587094062,291.0924580064602
patient0242_2CH_ES_f000__lv,patient0242_2CH_ES_f000,patient0242_2CH_ES_f000__lv,1,LV,0,#1f77b4,669,552,"[97, 227, 327, 320]",0.7923913455345412,0.6561656730469683,294.6980000124313
patient0242_2CH_ES_f000__la,patient0242_2CH_ES_f000,patient0242_2CH_ES_f000__la,3,LA,0,#2ca02c,669,552,"[286, 200, 440, 330]",0.8071599783500321,0.6766707720232861,297.9655420058407
patient0242_4CH_ED_f000__lv,patient0242_4CH_ED_f000,patient0242_4CH_ED_f000__lv,1,LV,0,#1f77b4,669,552,"[105, 278, 342, 390]",0.7514223708136104,0.601822708695635,295.9738750359975
patient0242_4CH_ED_f000__la,patient0242_4CH_ED_f000,patient0242_4CH_ED_f000__la,3,LA,0,#2ca02c,669,552,"[337, 295, 444, 406]",0.8217479432456053,0.6974296701075718,297.5388750201091
patient0242_4CH_ES_f000__lv,patient0242_4CH_ES_f000,patient0242_4CH_ES_f000__lv,1,LV,0,#1f77b4,669,552,"[111, 297, 317, 374]",0.7491106534358036,0.5988624457419556,292.4581660190597
patient0242_4CH_ES_f000__la,patient0242_4CH_ES_f000,patient0242_4CH_ES_f000__la,3,LA,0,#2ca02c,669,552,"[303, 257, 451, 407]",0.9000728932273001,0.818302310839729,298.1490410165861
patient0243_2CH_ED_f000__lv,patient0243_2CH_ED_f000,patient0243_2CH_ED_f000__lv,1,LV,0,#1f77b4,630,519,"[96, 233, 337, 381]",0.8271318728024754,0.705221545050336,293.7265000073239
patient0243_2CH_ED_f000__la,patient0243_2CH_ED_f000,patient0243_2CH_ED_f000__la,3,LA,0,#2ca02c,630,519,"[329, 243, 479, 389]",0.8759595720086916,0.779295432971322,295.704249991104
patient0243_2CH_ES_f000__lv,patient0243_2CH_ES_f000,patient0243_2CH_ES_f000__lv,1,LV,0,#1f77b4,630,519,"[119, 252, 303, 350]",0.7514254106034587,0.6018266085062692,291.1770840291865
patient0243_2CH_ES_f000__la,patient0243_2CH_ES_f000,patient0243_2CH_ES_f000__la,3,LA,0,#2ca02c,630,519,"[298, 218, 468, 375]",0.9117881178088352,0.8378773773108845,296.0850420058705
patient0243_4CH_ED_f000__lv,patient0243_4CH_ED_f000,patient0243_4CH_ED_f000__lv,1,LV,0,#1f77b4,630,519,"[106, 273, 339, 400]",0.8623464247453073,0.7580044079343787,290.4950830270536
patient0243_4CH_ED_f000__la,patient0243_4CH_ED_f000,patient0243_4CH_ED_f000__la,3,LA,0,#2ca02c,630,519,"[332, 263, 474, 372]",0.8234897713598924,0.6999427215451273,297.29179199784994
patient0243_4CH_ES_f000__lv,patient0243_4CH_ES_f000,patient0243_4CH_ES_f000__lv,1,LV,0,#1f77b4,630,519,"[123, 278, 310, 370]",0.7781149508583821,0.6368151827417623,296.2016250239685
patient0243_4CH_ES_f000__la,patient0243_4CH_ES_f000,patient0243_4CH_ES_f000__la,3,LA,0,#2ca02c,630,519,"[300, 235, 468, 389]",0.9089446023084696,0.8330874896285456,300.11104204459116
patient0244_2CH_ED_f000__lv,patient0244_2CH_ED_f000,patient0244_2CH_ED_f000__lv,1,LV,0,#1f77b4,708,584,"[123, 261, 414, 433]",0.7784231376403987,0.6372281283527658,301.7712499713525
patient0244_2CH_ED_f000__la,patient0244_2CH_ED_f000,patient0244_2CH_ED_f000__la,3,LA,0,#2ca02c,708,584,"[379, 335, 548, 476]",0.8626097867001685,0.7584114726973202,294.7511249803938
patient0244_2CH_ES_f000__lv,patient0244_2CH_ES_f000,patient0244_2CH_ES_f000__lv,1,LV,0,#1f77b4,708,584,"[115, 293, 392, 421]",0.7676281330153968,0.6228867710959131,290.7839169492945
patient0244_2CH_ES_f000__la,patient0244_2CH_ES_f000,patient0244_2CH_ES_f000__la,3,LA,0,#2ca02c,708,584,"[373, 331, 540, 481]",0.8436882794425136,0.729637401786282,291.65095795178786
patient0244_4CH_ED_f000__lv,patient0244_4CH_ED_f000,patient0244_4CH_ED_f000__lv,1,LV,0,#1f77b4,708,584,"[115, 329, 399, 484]",0.8365822214628793,0.7190729219514248,293.3328329818323
patient0244_4CH_ED_f000__la,patient0244_4CH_ED_f000,patient0244_4CH_ED_f000__la,3,LA,0,#2ca02c,708,584,"[386, 326, 529, 465]",0.8951565976382354,0.8102112894232542,290.9257920109667
patient0244_4CH_ES_f000__lv,patient0244_4CH_ES_f000,patient0244_4CH_ES_f000__lv,1,LV,0,#1f77b4,708,584,"[110, 345, 373, 458]",0.8027104381223115,0.6704396861720863,292.45958296814933
patient0244_4CH_ES_f000__la,patient0244_4CH_ES_f000,patient0244_4CH_ES_f000__la,3,LA,0,#2ca02c,708,584,"[373, 342, 518, 468]",0.8575561421907723,0.7506330716638702,293.66054094862193
patient0245_2CH_ED_f000__lv,patient0245_2CH_ED_f000,patient0245_2CH_ED_f000__lv,1,LV,0,#1f77b4,630,519,"[113, 223, 369, 367]",0.8420749832198979,0.7272275587943932,293.63754199584946
patient0245_2CH_ED_f000__la,patient0245_2CH_ED_f000,patient0245_2CH_ED_f000__la,3,LA,0,#2ca02c,630,519,"[370, 231, 490, 341]",0.7780748663102746,0.6367614879652947,294.0087500028312
patient0245_2CH_ES_f000__lv,patient0245_2CH_ES_f000,patient0245_2CH_ES_f000__lv,1,LV,0,#1f77b4,630,519,"[123, 242, 342, 367]",0.8118173071481658,0.68324283128528,303.682750032749
patient0245_2CH_ES_f000__la,patient0245_2CH_ES_f000,patient0245_2CH_ES_f000__la,3,LA,0,#2ca02c,630,519,"[337, 237, 490, 353]",0.7793378950283671,0.638455058000364,296.73237504903227
patient0245_4CH_ED_f000__lv,patient0245_4CH_ED_f000,patient0245_4CH_ED_f000__lv,1,LV,0,#1f77b4,630,519,"[104, 264, 369, 386]",0.8168213676833119,0.6903618315723163,295.7565829856321
patient0245_4CH_ED_f000__la,patient0245_4CH_ED_f000,patient0245_4CH_ED_f000__la,3,LA,0,#2ca02c,630,519,"[359, 237, 512, 372]",0.853907365843755,0.745059640377577,301.5951249981299
patient0245_4CH_ES_f000__lv,patient0245_4CH_ES_f000,patient0245_4CH_ES_f000__lv,1,LV,0,#1f77b4,630,519,"[113, 267, 327, 367]",0.754421122947736,0.605679123857059,294.9155420064926
patient0245_4CH_ES_f000__la,patient0245_4CH_ES_f000,patient0245_4CH_ES_f000__la,3,LA,0,#2ca02c,630,519,"[322, 222, 503, 377]",0.8645708850572239,0.7614485780566366,293.09462499804795
patient0246_2CH_ED_f000__lv,patient0246_2CH_ED_f000,patient0246_2CH_ED_f000__lv,1,LV,0,#1f77b4,630,519,"[107, 224, 360, 363]",0.8391995540262895,0.7229490279204707,290.9386250539683
patient0246_2CH_ED_f000__la,patient0246_2CH_ED_f000,patient0246_2CH_ED_f000__la,3,LA,0,#2ca02c,630,519,"[347, 224, 481, 339]",0.813340301202046,0.685403154776455,298.2200830010697
patient0246_2CH_ES_f000__lv,patient0246_2CH_ES_f000,patient0246_2CH_ES_f000__lv,1,LV,0,#1f77b4,630,519,"[112, 239, 331, 338]",0.7737320266114265,0.6309648815776275,296.8129580258392
patient0246_2CH_ES_f000__la,patient0246_2CH_ES_f000,patient0246_2CH_ES_f000__la,3,LA,0,#2ca02c,630,519,"[318, 219, 482, 352]",0.8486685835729939,0.7371192790055177,292.8938749828376
patient0246_4CH_ED_f000__lv,patient0246_4CH_ED_f000,patient0246_4CH_ED_f000__lv,1,LV,0,#1f77b4,590,487,"[105, 234, 356, 387]",0.877300613496954,0.7814207650273907,290.36204202566296
patient0246_4CH_ED_f000__la,patient0246_4CH_ED_f000,patient0246_4CH_ED_f000__la,3,LA,0,#2ca02c,590,487,"[343, 259, 463, 371]",0.8169575522517685,0.6905564156272738,300.4429580178112
patient0246_4CH_ES_f000__lv,patient0246_4CH_ES_f000,patient0246_4CH_ES_f000__lv,1,LV,0,#1f77b4,590,487,"[114, 245, 322, 359]",0.8133358330209307,0.6853968086788744,297.07291699014604
patient0246_4CH_ES_f000__la,patient0246_4CH_ES_f000,patient0246_4CH_ES_f000__la,3,LA,0,#2ca02c,590,487,"[307, 238, 465, 389]",0.9093182197033092,0.8337154210607602,298.85579098481685
patient0247_2CH_ED_f000__lv,patient0247_2CH_ED_f000,patient0247_2CH_ED_f000__lv,1,LV,0,#1f77b4,551,454,"[67, 211, 313, 390]",0.8366168019566017,0.7191240198102252,298.24833397287875
patient0247_2CH_ED_f000__la,patient0247_2CH_ED_f000,patient0247_2CH_ED_f000__la,3,LA,0,#2ca02c,551,454,"[266, 299, 398, 437]",0.793465267631915,0.6576398062530033,302.7740829857066
patient0247_2CH_ES_f000__lv,patient0247_2CH_ES_f000,patient0247_2CH_ES_f000__lv,1,LV,0,#1f77b4,551,454,"[73, 234, 299, 376]",0.822770925208788,0.6989046930859896,305.15695799840614
patient0247_2CH_ES_f000__la,patient0247_2CH_ES_f000,patient0247_2CH_ES_f000__la,3,LA,0,#2ca02c,551,454,"[252, 282, 386, 449]",0.8224823714657964,0.6984883720931986,307.1659159613773
patient0247_4CH_ED_f000__lv,patient0247_4CH_ED_f000,patient0247_4CH_ED_f000__lv,1,LV,0,#1f77b4,551,454,"[70, 219, 302, 380]",0.8640574777841036,0.7606524633822297,298.0564170284197
patient0247_4CH_ED_f000__la,patient0247_4CH_ED_f000,patient0247_4CH_ED_f000__la,3,LA,0,#2ca02c,551,454,"[302, 247, 367, 367]",0.8542827298051408,0.7456313630151259,302.2497920319438
patient0247_4CH_ES_f000__lv,patient0247_4CH_ES_f000,patient0247_4CH_ES_f000__lv,1,LV,0,#1f77b4,551,454,"[83, 233, 273, 354]",0.8392766097832112,0.723063407575979,295.61745800310746
patient0247_4CH_ES_f000__la,patient0247_4CH_ES_f000,patient0247_4CH_ES_f000__la,3,LA,0,#2ca02c,551,454,"[272, 234, 386, 361]",0.8157956081869477,0.6888976377955206,294.3775830208324
patient0248_2CH_ED_f000__lv,patient0248_2CH_ED_f000,patient0248_2CH_ED_f000__lv,1,LV,0,#1f77b4,590,487,"[148, 202, 405, 324]",0.7856536312849641,0.646976555886921,301.3275419943966
patient0248_2CH_ED_f000__la,patient0248_2CH_ED_f000,patient0248_2CH_ED_f000__la,3,LA,0,#2ca02c,590,487,"[406, 232, 486, 333]",0.7497593840232999,0.5996920708242242,302.82029102090746
patient0248_2CH_ES_f000__lv,patient0248_2CH_ES_f000,patient0248_2CH_ES_f000__lv,1,LV,0,#1f77b4,590,487,"[174, 229, 396, 311]",0.7975080522123252,0.6632128004513547,290.8058750326745
patient0248_2CH_ES_f000__la,patient0248_2CH_ES_f000,patient0248_2CH_ES_f000__la,3,LA,0,#2ca02c,590,487,"[384, 218, 486, 328]",0.7706905640486488,0.6269296740998853,294.80637499364093
patient0248_4CH_ED_f000__lv,patient0248_4CH_ED_f000,patient0248_4CH_ED_f000__lv,1,LV,0,#1f77b4,630,519,"[163, 252, 430, 388]",0.8533333333333607,0.7441860465117112,300.008375023026
patient0248_4CH_ED_f000__la,patient0248_4CH_ED_f000,patient0248_4CH_ED_f000__la,3,LA,0,#2ca02c,630,519,"[409, 266, 518, 403]",0.8083194825031184,0.6783021712909543,289.05579197453335
patient0248_4CH_ES_f000__lv,patient0248_4CH_ES_f000,patient0248_4CH_ES_f000__lv,1,LV,0,#1f77b4,630,519,"[176, 264, 401, 384]",0.8567297800762209,0.7493677042802775,287.0579999871552
patient0248_4CH_ES_f000__la,patient0248_4CH_ES_f000,patient0248_4CH_ES_f000__la,3,LA,0,#2ca02c,630,519,"[373, 249, 518, 422]",0.8682484411693611,0.7671722953635913,296.8810420134105
patient0249_2CH_ED_f000__lv,patient0249_2CH_ED_f000,patient0249_2CH_ED_f000__lv,1,LV,0,#1f77b4,551,454,"[76, 175, 289, 319]",0.8359746618094447,0.718175656819472,301.30241700680926
patient0249_2CH_ED_f000__la,patient0249_2CH_ED_f000,patient0249_2CH_ED_f000__la,3,LA,0,#2ca02c,551,454,"[279, 182, 428, 334]",0.8744369048298244,0.7768883935357531,302.2017499897629
patient0249_2CH_ES_f000__lv,patient0249_2CH_ES_f000,patient0249_2CH_ES_f000__lv,1,LV,0,#1f77b4,551,454,"[80, 192, 258, 301]",0.7898568917901959,0.6526970954359248,295.14229198684916
patient0249_2CH_ES_f000__la,patient0249_2CH_ES_f000,patient0249_2CH_ES_f000__la,3,LA,0,#2ca02c,551,454,"[256, 179, 431, 346]",0.8983739837398591,0.8154981549816215,300.29250000370666
patient0249_4CH_ED_f000__lv,patient0249_4CH_ED_f000,patient0249_4CH_ED_f000__lv,1,LV,0,#1f77b4,512,422,"[72, 207, 289, 354]",0.8066145077046863,0.6759044021503429,301.80545803159475
patient0249_4CH_ED_f000__la,patient0249_4CH_ED_f000,patient0249_4CH_ED_f000__la,3,LA,0,#2ca02c,512,422,"[277, 249, 409, 364]",0.8889766543795468,0.800142191326487,303.6910830414854
patient0249_4CH_ES_f000__lv,patient0249_4CH_ES_f000,patient0249_4CH_ES_f000__lv,1,LV,0,#1f77b4,512,422,"[78, 247, 262, 338]",0.8091200632606382,0.6794304264426152,298.9378329948522
patient0249_4CH_ES_f000__la,patient0249_4CH_ES_f000,patient0249_4CH_ES_f000__la,3,LA,0,#2ca02c,512,422,"[262, 236, 409, 360]",0.8889897367870248,0.8001633884246842,297.8335419902578
patient0250_2CH_ED_f000__lv,patient0250_2CH_ED_f000,patient0250_2CH_ED_f000__lv,1,LV,0,#1f77b4,551,454,"[99, 193, 365, 355]",0.9147984736465665,0.842975660678028,298.9617920247838
patient0250_2CH_ED_f000__la,patient0250_2CH_ED_f000,patient0250_2CH_ED_f000__la,3,LA,0,#2ca02c,551,454,"[364, 195, 453, 339]",0.7563162184190321,0.6081258191353144,300.01524998806417
patient0250_2CH_ES_f000__lv,patient0250_2CH_ES_f000,patient0250_2CH_ES_f000__lv,1,LV,0,#1f77b4,551,454,"[109, 216, 342, 329]",0.8666701428720757,0.764711295146186,303.53133304743096
patient0250_2CH_ES_f000__la,patient0250_2CH_ES_f000,patient0250_2CH_ES_f000__la,3,LA,0,#2ca02c,551,454,"[329, 186, 453, 328]",0.8610182228067402,0.7559543445274421,300.6935410085134
patient0250_4CH_ED_f000__lv,patient0250_4CH_ED_f000,patient0250_4CH_ED_f000__lv,1,LV,0,#1f77b4,551,454,"[103, 243, 358, 417]",0.8833824746910074,0.7911235984287336,290.784791985061
patient0250_4CH_ED_f000__la,patient0250_4CH_ED_f000,patient0250_4CH_ED_f000__la,3,LA,0,#2ca02c,551,454,"[339, 281, 453, 402]",0.8565097498523456,0.7490310912068305,293.8823339645751
patient0250_4CH_ES_f000__lv,patient0250_4CH_ES_f000,patient0250_4CH_ES_f000__lv,1,LV,0,#1f77b4,551,454,"[104, 246, 325, 384]",0.8585770785345173,0.7521989110155914,297.2047090297565
patient0250_4CH_ES_f000__la,patient0250_4CH_ES_f000,patient0250_4CH_ES_f000__la,3,LA,0,#2ca02c,551,454,"[311, 267, 453, 402]",0.8700626905553527,0.7700097016736781,302.79358400730416
patient0251_2CH_ED_f000__lv,patient0251_2CH_ED_f000,patient0251_2CH_ED_f000__lv,1,LV,0,#1f77b4,551,454,"[131, 184, 378, 340]",0.8547459601106684,0.7463374328662579,300.91637501027435
patient0251_2CH_ED_f000__la,patient0251_2CH_ED_f000,patient0251_2CH_ED_f000__la,3,LA,0,#2ca02c,551,454,"[365, 241, 453, 332]",0.798626795555336,0.6647616182889686,296.90925002796575
patient0251_2CH_ES_f000__lv,patient0251_2CH_ES_f000,patient0251_2CH_ES_f000__lv,1,LV,0,#1f77b4,551,454,"[133, 227, 353, 319]",0.7860514471807288,0.6475162768268342,295.4638340161182
patient0251_2CH_ES_f000__la,patient0251_2CH_ES_f000,patient0251_2CH_ES_f000__la,3,LA,0,#2ca02c,551,454,"[347, 225, 453, 342]",0.7955842355075486,0.6605561459443318,300.2305419649929
patient0251_4CH_ED_f000__lv,patient0251_4CH_ED_f000,patient0251_4CH_ED_f000__lv,1,LV,0,#1f77b4,551,454,"[154, 164, 382, 310]",0.8494084870158535,0.7382363570655084,301.7688749823719
patient0251_4CH_ED_f000__la,patient0251_4CH_ED_f000,patient0251_4CH_ED_f000__la,3,LA,0,#2ca02c,551,454,"[379, 189, 453, 307]",0.6957268963364615,0.533421178726002,300.62120902584866
patient0251_4CH_ES_f000__lv,patient0251_4CH_ES_f000,patient0251_4CH_ES_f000__lv,1,LV,0,#1f77b4,551,454,"[163, 196, 362, 292]",0.7903711898677029,0.6533997729281863,295.1393750263378
patient0251_4CH_ES_f000__la,patient0251_4CH_ES_f000,patient0251_4CH_ES_f000__la,3,LA,0,#2ca02c,551,454,"[350, 186, 453, 311]",0.798820058997158,0.6650294695484327,297.0703750033863
patient0252_2CH_ED_f000__lv,patient0252_2CH_ED_f000,patient0252_2CH_ED_f000__lv,1,LV,0,#1f77b4,630,519,"[112, 259, 356, 395]",0.8466468657183354,0.7340742748713289,295.1540839858353
patient0252_2CH_ED_f000__la,patient0252_2CH_ED_f000,patient0252_2CH_ED_f000__la,3,LA,0,#2ca02c,630,519,"[350, 284, 428, 403]",0.8389005122286711,0.7225052814717007,291.7546249809675
patient0252_2CH_ES_f000__lv,patient0252_2CH_ES_f000,patient0252_2CH_ES_f000__lv,1,LV,0,#1f77b4,630,519,"[103, 265, 323, 372]",0.7758907081596746,0.6338410412630109,294.7715829941444
patient0252_2CH_ES_f000__la,patient0252_2CH_ES_f000,patient0252_2CH_ES_f000__la,3,LA,0,#2ca02c,630,519,"[319, 252, 475, 421]",0.9092389872326373,0.8335822206606494,301.45700002321973
patient0252_4CH_ED_f000__lv,patient0252_4CH_ED_f000,patient0252_4CH_ED_f000__lv,1,LV,0,#1f77b4,590,487,"[126, 270, 345, 404]",0.8605699262945729,0.7552634831693151,305.95037498278543
patient0252_4CH_ED_f000__la,patient0252_4CH_ED_f000,patient0252_4CH_ED_f000__la,3,LA,0,#2ca02c,590,487,"[335, 255, 472, 388]",0.8049754994346758,0.6736058541511017,298.19616698659956
patient0252_4CH_ES_f000__lv,patient0252_4CH_ES_f000,patient0252_4CH_ES_f000__lv,1,LV,0,#1f77b4,590,487,"[133, 275, 331, 385]",0.8284321851275309,0.7071141547344462,300.0847499934025
patient0252_4CH_ES_f000__la,patient0252_4CH_ES_f000,patient0252_4CH_ES_f000__la,3,LA,0,#2ca02c,590,487,"[319, 253, 475, 388]",0.8697623854636217,0.7695394085963672,304.1074159555137
patient0253_2CH_ED_f000__lv,patient0253_2CH_ED_f000,patient0253_2CH_ED_f000__lv,1,LV,0,#1f77b4,433,357,"[74, 168, 334, 312]",0.932394547739514,0.8733512420392161,303.04262501886114
patient0253_2CH_ED_f000__la,patient0253_2CH_ED_f000,patient0253_2CH_ED_f000__la,3,LA,0,#2ca02c,433,357,"[330, 205, 356, 307]",0.5937853107356108,0.4222579349159411,295.75183300767094
patient0253_2CH_ES_f000__lv,patient0253_2CH_ES_f000,patient0253_2CH_ES_f000__lv,1,LV,0,#1f77b4,433,357,"[84, 180, 300, 280]",0.898785177950095,0.816176062974768,298.9630830124952
patient0253_2CH_ES_f000__la,patient0253_2CH_ES_f000,patient0253_2CH_ES_f000__la,3,LA,0,#2ca02c,433,357,"[294, 178, 356, 309]",0.7579325842698805,0.6102185555078735,302.1828749915585
patient0253_4CH_ED_f000__lv,patient0253_4CH_ED_f000,patient0253_4CH_ED_f000__lv,1,LV,0,#1f77b4,433,357,"[80, 174, 328, 306]",0.9134432649300456,0.8406770078796365,308.0906249815598
patient0253_4CH_ED_f000__la,patient0253_4CH_ED_f000,patient0253_4CH_ED_f000__la,3,LA,0,#2ca02c,433,357,"[328, 191, 356, 283]",0.6083102493085643,0.4371019108302663,297.4872500053607
patient0253_4CH_ES_f000__lv,patient0253_4CH_ES_f000,patient0253_4CH_ES_f000__lv,1,LV,0,#1f77b4,433,357,"[81, 193, 292, 291]",0.8511955176233464,0.7409402824251455,298.52583300089464
patient0253_4CH_ES_f000__la,patient0253_4CH_ES_f000,patient0253_4CH_ES_f000__la,3,LA,0,#2ca02c,433,357,"[286, 184, 356, 301]",0.8128765992572737,0.6847448199142195,301.13025003811345
patient0254_2CH_ED_f000__lv,patient0254_2CH_ED_f000,patient0254_2CH_ED_f000__lv,1,LV,0,#1f77b4,472,390,"[107, 166, 366, 322]",0.8973048474651761,0.8137379087978428,296.47891700733453
patient0254_2CH_ED_f000__la,patient0254_2CH_ED_f000,patient0254_2CH_ED_f000__la,3,LA,0,#2ca02c,472,390,"[359, 185, 389, 301]",0.6767268862918667,0.5114037905573036,298.3302919892594
patient0254_2CH_ES_f000__lv,patient0254_2CH_ES_f000,patient0254_2CH_ES_f000__lv,1,LV,0,#1f77b4,472,390,"[106, 168, 335, 286]",0.8252734291229292,0.7025238464699455,297.4029580364004
patient0254_2CH_ES_f000__la,patient0254_2CH_ES_f000,patient0254_2CH_ES_f000__la,3,LA,0,#2ca02c,472,390,"[323, 159, 389, 282]",0.8080451064547606,0.6779158429826632,291.80349997477606
patient0254_4CH_ED_f000__lv,patient0254_4CH_ED_f000,patient0254_4CH_ED_f000__lv,1,LV,0,#1f77b4,472,390,"[108, 109, 366, 289]",0.8833667446263666,0.7910983667872358,292.01999999349937
patient0254_4CH_ED_f000__la,patient0254_4CH_ED_f000,patient0254_4CH_ED_f000__la,3,LA,0,#2ca02c,472,390,"[359, 168, 389, 285]",0.6752246469840067,0.5096899224822038,295.05149996839464
patient0254_4CH_ES_f000__lv,patient0254_4CH_ES_f000,patient0254_4CH_ES_f000__lv,1,LV,0,#1f77b4,472,390,"[116, 136, 326, 256]",0.8120551601424011,0.6835798539600807,294.5327500347048
patient0254_4CH_ES_f000__la,patient0254_4CH_ES_f000,patient0254_4CH_ES_f000__la,3,LA,0,#2ca02c,472,390,"[324, 145, 389, 267]",0.7316989542261858,0.576912679103032,292.98124997876585
patient0255_2CH_ED_f000__lv,patient0255_2CH_ED_f000,patient0255_2CH_ED_f000__lv,1,LV,0,#1f77b4,590,487,"[63, 212, 316, 391]",0.8642505073934671,0.7609517001940772,290.39595799986273
patient0255_2CH_ED_f000__la,patient0255_2CH_ED_f000,patient0255_2CH_ED_f000__la,3,LA,0,#2ca02c,590,487,"[306, 262, 450, 389]",0.8551636810547633,0.7469746258947645,296.4666659827344
patient0255_2CH_ES_f000__lv,patient0255_2CH_ES_f000,patient0255_2CH_ES_f000__lv,1,LV,0,#1f77b4,590,487,"[74, 228, 295, 358]",0.8255238649592973,0.7028868789494475,303.91479103127494
patient0255_2CH_ES_f000__la,patient0255_2CH_ES_f000,patient0255_2CH_ES_f000__la,3,LA,0,#2ca02c,590,487,"[294, 242, 450, 405]",0.8742842792566865,0.7766474813725175,301.0342080378905
patient0255_4CH_ED_f000__lv,patient0255_4CH_ED_f000,patient0255_4CH_ED_f000__lv,1,LV,0,#1f77b4,590,487,"[74, 255, 316, 420]",0.8637814827953394,0.7602247892601368,294.2536670016125
patient0255_4CH_ED_f000__la,patient0255_4CH_ED_f000,patient0255_4CH_ED_f000__la,3,LA,0,#2ca02c,590,487,"[312, 272, 471, 401]",0.8702926287196351,0.7703699655720146,297.37158300122246
patient0255_4CH_ES_f000__lv,patient0255_4CH_ES_f000,patient0255_4CH_ES_f000__lv,1,LV,0,#1f77b4,590,487,"[78, 248, 294, 375]",0.8618398214728833,0.7572219075422608,299.20566600048915
patient0255_4CH_ES_f000__la,patient0255_4CH_ES_f000,patient0255_4CH_ES_f000__la,3,LA,0,#2ca02c,590,487,"[286, 244, 459, 397]",0.9118605605581653,0.8379997337712038,298.53679199004546
patient0256_2CH_ED_f000__lv,patient0256_2CH_ED_f000,patient0256_2CH_ED_f000__lv,1,LV,0,#1f77b4,512,422,"[92, 195, 357, 354]",0.9115171916326172,0.837419924895119,298.40395803330466
patient0256_2CH_ED_f000__la,patient0256_2CH_ED_f000,patient0256_2CH_ED_f000__la,3,LA,0,#2ca02c,512,422,"[355, 209, 421, 357]",0.7401762639985818,0.5875236692619529,298.516999988351
patient0256_2CH_ES_f000__lv,patient0256_2CH_ES_f000,patient0256_2CH_ES_f000__lv,1,LV,0,#1f77b4,512,422,"[93, 202, 333, 328]",0.8739880793523988,0.7761801303575839,299.82533399015665
patient0256_2CH_ES_f000__la,patient0256_2CH_ES_f000,patient0256_2CH_ES_f000__la,3,LA,0,#2ca02c,512,422,"[331, 195, 421, 355]",0.7849820020960564,0.6460661516540568,296.9866249477491
patient0256_4CH_ED_f000__lv,patient0256_4CH_ED_f000,patient0256_4CH_ED_f000__lv,1,LV,0,#1f77b4,512,422,"[86, 183, 363, 332]",0.9235420233523169,0.857945264364563,297.1171669778414
patient0256_4CH_ED_f000__la,patient0256_4CH_ED_f000,patient0256_4CH_ED_f000__la,3,LA,0,#2ca02c,512,422,"[349, 173, 421, 292]",0.7752102555729768,0.6329333333338227,301.5143339871429
